Date,Price
02/20/2013,26.72
02/19/2013,26.94
02/15/2013,26.56
02/14/2013,26.83
02/13/2013,26.98
02/12/2013,27.04
02/11/2013,26.77
02/08/2013,26.79
02/07/2013,26.11
02/06/2013,27.21
02/05/2013,27.01
02/04/2013,26.33
02/01/2013,27.86
01/31/2013,27.2
01/30/2013,26.77
01/29/2013,27.08
01/28/2013,27.1
01/25/2013,27.29
01/24/2013,26.83
01/23/2013,26.1
01/22/2013,26.59
01/18/2013,26.21
01/17/2013,25.93
01/16/2013,25.7
01/15/2013,25.7
01/14/2013,25.62
01/11/2013,25.31
01/10/2013,25.4
01/09/2013,24.67
01/08/2013,24.3
01/07/2013,24.34
01/04/2013,23.75
01/03/2013,23.17
01/02/2013,23.28
