Date,Price
02/20/2013,18.23
02/19/2013,18.23
02/15/2013,18.12
02/14/2013,18.05
02/13/2013,18.14
02/12/2013,18.12
02/11/2013,18.05
02/08/2013,18.02
02/07/2013,18.06
02/06/2013,18
02/05/2013,18.04
02/04/2013,18
02/01/2013,18.07
01/31/2013,18.01
01/30/2013,18
01/29/2013,18.15
01/28/2013,18.1
01/25/2013,18.12
01/24/2013,18.02
01/23/2013,17.95
01/22/2013,18
01/18/2013,17.89
01/17/2013,17.77
01/16/2013,17.83
01/15/2013,17.97
01/14/2013,17.92
01/11/2013,17.95
01/10/2013,17.87
01/09/2013,17.7
01/08/2013,17.82
01/07/2013,17.64
01/04/2013,17.72
01/03/2013,17.63
01/02/2013,17.63
